#!/home/npalumbo/.local/bin/rebench -v compile_count.conf
# Execution Start: 2024-10-08T11:40:32.994687+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
3	1	4683000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
4	1	4683000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
5	1	4683000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
1	1	4505000.000000	ms	total	benchKNucleotide	Druid	BenchmarkGameSuite-Short		1			
2	1	4554000.000000	ms	total	benchKNucleotide	Druid	BenchmarkGameSuite-Short		1			
3	1	4503000.000000	ms	total	benchKNucleotide	Druid	BenchmarkGameSuite-Short		1			
4	1	4556000.000000	ms	total	benchKNucleotide	Druid	BenchmarkGameSuite-Short		1			
5	1	4490000.000000	ms	total	benchKNucleotide	Druid	BenchmarkGameSuite-Short		1			
1	1	4566000.000000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
2	1	4544000.000000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
3	1	4566000.000000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
4	1	4566000.000000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
5	1	4564000.000000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
1	1	4194000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
2	1	4198000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
3	1	4198000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
4	1	4198000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
5	1	4208000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
1	1	4649000.000000	ms	total	benchNBody	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
2	1	4661000.000000	ms	total	benchNBody	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
3	1	4660000.000000	ms	total	benchNBody	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
4	1	4663000.000000	ms	total	benchNBody	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
5	1	4647000.000000	ms	total	benchNBody	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
1	1	102898000.000000	ms	total	Microdown.*	SimpleDruid	Tests		1			
2	1	101329000.000000	ms	total	Microdown.*	SimpleDruid	Tests		1			
3	1	100684000.000000	ms	total	Microdown.*	SimpleDruid	Tests		1			
4	1	106333000.000000	ms	total	Microdown.*	SimpleDruid	Tests		1			
5	1	102058000.000000	ms	total	Microdown.*	SimpleDruid	Tests		1			
1	1	2090000.000000	ms	total	1+1	Druid	StartUp		1			
2	1	2091000.000000	ms	total	1+1	Druid	StartUp		1			
3	1	2091000.000000	ms	total	1+1	Druid	StartUp		1			
4	1	2090000.000000	ms	total	1+1	Druid	StartUp		1			
5	1	2091000.000000	ms	total	1+1	Druid	StartUp		1			
1	1	4407000.000000	ms	total	benchChameleons	DruidSTP	BenchmarkGameSuite-VeryShort		1			
2	1	4407000.000000	ms	total	benchChameleons	DruidSTP	BenchmarkGameSuite-VeryShort		1			
3	1	4404000.000000	ms	total	benchChameleons	DruidSTP	BenchmarkGameSuite-VeryShort		1			
4	1	4407000.000000	ms	total	benchChameleons	DruidSTP	BenchmarkGameSuite-VeryShort		1			
5	1	4427000.000000	ms	total	benchChameleons	DruidSTP	BenchmarkGameSuite-VeryShort		1			
1	1	3746000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
2	1	3722000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
3	1	3722000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
4	1	3754000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
5	1	3723000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
1	1	81199000.000000	ms	total	Microdown.*	DruidSTP	Tests		1			
2	1	79807000.000000	ms	total	Microdown.*	DruidSTP	Tests		1			
3	1	82130000.000000	ms	total	Microdown.*	DruidSTP	Tests		1			
4	1	82157000.000000	ms	total	Microdown.*	DruidSTP	Tests		1			
5	1	77139000.000000	ms	total	Microdown.*	DruidSTP	Tests		1			
1	1	14803000.000000	ms	total	File.*	Simple	Tests		1			
2	1	15462000.000000	ms	total	File.*	Simple	Tests		1			
3	1	15421000.000000	ms	total	File.*	Simple	Tests		1			
4	1	15287000.000000	ms	total	File.*	Simple	Tests		1			
5	1	14819000.000000	ms	total	File.*	Simple	Tests		1			
1	1	4225000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
2	1	4225000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
3	1	4217000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
4	1	4225000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
5	1	4217000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
1	1	3626000.000000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	3628000.000000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	3622000.000000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	3620000.000000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	3622000.000000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	1908000.000000	ms	total	Network.* Zinc.* Zodiac.*	Druid	Tests		1			
2	1	1907000.000000	ms	total	Network.* Zinc.* Zodiac.*	Druid	Tests		1			
3	1	1908000.000000	ms	total	Network.* Zinc.* Zodiac.*	Druid	Tests		1			
4	1	1908000.000000	ms	total	Network.* Zinc.* Zodiac.*	Druid	Tests		1			
5	1	1908000.000000	ms	total	Network.* Zinc.* Zodiac.*	Druid	Tests		1			
1	1	1908000.000000	ms	total	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
2	1	1908000.000000	ms	total	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
3	1	1907000.000000	ms	total	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
4	1	1908000.000000	ms	total	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
5	1	1908000.000000	ms	total	Network.* Zinc.* Zodiac.*	SimpleDruid	Tests		1			
1	1	22128000.000000	ms	total	Microdown.*	Stock	Tests		1			
2	1	22297000.000000	ms	total	Microdown.*	Stock	Tests		1			
3	1	21529000.000000	ms	total	Microdown.*	Stock	Tests		1			
4	1	22160000.000000	ms	total	Microdown.*	Stock	Tests		1			
5	1	22144000.000000	ms	total	Microdown.*	Stock	Tests		1			
1	1	4157000.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
2	1	4155000.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
3	1	4154000.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
4	1	4155000.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
5	1	4168000.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
1	1	1908000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
2	1	1907000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
3	1	1908000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
4	1	1908000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
5	1	1908000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
1	1	42715000.000000	ms	total	Kernel.*	Stock	Tests		1			
2	1	42147000.000000	ms	total	Kernel.*	Stock	Tests		1			
3	1	42784000.000000	ms	total	Kernel.*	Stock	Tests		1			
4	1	41927000.000000	ms	total	Kernel.*	Stock	Tests		1			
5	1	42611000.000000	ms	total	Kernel.*	Stock	Tests		1			
1	1	1911000.000000	ms	total	Opal.* AST.*	Simple	Tests		1			
2	1	1911000.000000	ms	total	Opal.* AST.*	Simple	Tests		1			
3	1	1911000.000000	ms	total	Opal.* AST.*	Simple	Tests		1			
4	1	1911000.000000	ms	total	Opal.* AST.*	Simple	Tests		1			
5	1	1911000.000000	ms	total	Opal.* AST.*	Simple	Tests		1			
1	1	4497000.000000	ms	total	benchFasta	DruidSTP	BenchmarkGameSuite-VeryShort		1			
2	1	4506000.000000	ms	total	benchFasta	DruidSTP	BenchmarkGameSuite-VeryShort		1			
3	1	4513000.000000	ms	total	benchFasta	DruidSTP	BenchmarkGameSuite-VeryShort		1			
4	1	4510000.000000	ms	total	benchFasta	DruidSTP	BenchmarkGameSuite-VeryShort		1			
5	1	4508000.000000	ms	total	benchFasta	DruidSTP	BenchmarkGameSuite-VeryShort		1			
#!/home/npalumbo/.local/bin/rebench -v compile_time.conf
# Execution Start: 2024-10-08T11:40:32.994687+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
1	1	276000.000000	ms	total	File.*	SimpleDruid	Tests		1			
2	1	273000.000000	ms	total	File.*	SimpleDruid	Tests		1			
3	1	269000.000000	ms	total	File.*	SimpleDruid	Tests		1			
4	1	278000.000000	ms	total	File.*	SimpleDruid	Tests		1			
5	1	270000.000000	ms	total	File.*	SimpleDruid	Tests		1			
1	1	33000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
2	1	24000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
3	1	24000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
4	1	30000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
5	1	24000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
1	1	40000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
2	1	35000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
3	1	39000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
4	1	34000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
5	1	34000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
1	1	27000.000000	ms	total	benchFasta	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	25000.000000	ms	total	benchFasta	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	25000.000000	ms	total	benchFasta	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	27000.000000	ms	total	benchFasta	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	27000.000000	ms	total	benchFasta	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	39000.000000	ms	total	benchReverseComplement	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
2	1	43000.000000	ms	total	benchReverseComplement	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
3	1	39000.000000	ms	total	benchReverseComplement	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
4	1	41000.000000	ms	total	benchReverseComplement	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
5	1	39000.000000	ms	total	benchReverseComplement	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
1	1	234000.000000	ms	total	Microdown.*	Simple	Tests		1			
2	1	225000.000000	ms	total	Microdown.*	Simple	Tests		1			
3	1	233000.000000	ms	total	Microdown.*	Simple	Tests		1			
4	1	210000.000000	ms	total	Microdown.*	Simple	Tests		1			
5	1	216000.000000	ms	total	Microdown.*	Simple	Tests		1			
1	1	43000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
2	1	43000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
3	1	44000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
4	1	51000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
5	1	43000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
1	1	29000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
2	1	24000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
3	1	24000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
4	1	26000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
5	1	24000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
1	1	47000.000000	ms	total	SMarkSlopstone	DruidSTP	Smark-Slopstone		1			
2	1	47000.000000	ms	total	SMarkSlopstone	DruidSTP	Smark-Slopstone		1			
3	1	39000.000000	ms	total	SMarkSlopstone	DruidSTP	Smark-Slopstone		1			
4	1	49000.000000	ms	total	SMarkSlopstone	DruidSTP	Smark-Slopstone		1			
5	1	39000.000000	ms	total	SMarkSlopstone	DruidSTP	Smark-Slopstone		1			
1	1	39000.000000	ms	total	SMarkRichards	DruidSTP	Smark-Richards		1			
2	1	42000.000000	ms	total	SMarkRichards	DruidSTP	Smark-Richards		1			
3	1	46000.000000	ms	total	SMarkRichards	DruidSTP	Smark-Richards		1			
4	1	39000.000000	ms	total	SMarkRichards	DruidSTP	Smark-Richards		1			
5	1	39000.000000	ms	total	SMarkRichards	DruidSTP	Smark-Richards		1			
1	1	689000.000000	ms	total	Microdown.*	Druid	Tests		1			
1	1	45000.000000	ms	total	benchChameleons	Druid	BenchmarkGameSuite-VeryShort		1			
2	1	43000.000000	ms	total	benchChameleons	Druid	BenchmarkGameSuite-VeryShort		1			
3	1	38000.000000	ms	total	benchChameleons	Druid	BenchmarkGameSuite-VeryShort		1			
4	1	42000.000000	ms	total	benchChameleons	Druid	BenchmarkGameSuite-VeryShort		1			
5	1	38000.000000	ms	total	benchChameleons	Druid	BenchmarkGameSuite-VeryShort		1			
1	1	12000.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
2	1	19000.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
3	1	19000.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
4	1	19000.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
5	1	19000.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
1	1	31000.000000	ms	total	benchRegexDNA	Simple	BenchmarkGameSuite-Mid		1			
2	1	24000.000000	ms	total	benchRegexDNA	Simple	BenchmarkGameSuite-Mid		1			
3	1	25000.000000	ms	total	benchRegexDNA	Simple	BenchmarkGameSuite-Mid		1			
4	1	26000.000000	ms	total	benchRegexDNA	Simple	BenchmarkGameSuite-Mid		1			
5	1	24000.000000	ms	total	benchRegexDNA	Simple	BenchmarkGameSuite-Mid		1			
1	1	28000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
2	1	28000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
3	1	30000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
4	1	28000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
5	1	28000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
1	1	47000.000000	ms	total	benchRegexDNA	Druid	BenchmarkGameSuite-Mid		1			
2	1	51000.000000	ms	total	benchRegexDNA	Druid	BenchmarkGameSuite-Mid		1			
3	1	50000.000000	ms	total	benchRegexDNA	Druid	BenchmarkGameSuite-Mid		1			
4	1	39000.000000	ms	total	benchRegexDNA	Druid	BenchmarkGameSuite-Mid		1			
5	1	40000.000000	ms	total	benchRegexDNA	Druid	BenchmarkGameSuite-Mid		1			
1	1	30000.000000	ms	total	benchChameleons	Simple	BenchmarkGameSuite-VeryShort		1			
2	1	23000.000000	ms	total	benchChameleons	Simple	BenchmarkGameSuite-VeryShort		1			
3	1	27000.000000	ms	total	benchChameleons	Simple	BenchmarkGameSuite-VeryShort		1			
4	1	25000.000000	ms	total	benchChameleons	Simple	BenchmarkGameSuite-VeryShort		1			
5	1	31000.000000	ms	total	benchChameleons	Simple	BenchmarkGameSuite-VeryShort		1			
1	1	26000.000000	ms	total	1+1	DruidSTP	StartUp		1			
2	1	26000.000000	ms	total	1+1	DruidSTP	StartUp		1			
3	1	26000.000000	ms	total	1+1	DruidSTP	StartUp		1			
4	1	25000.000000	ms	total	1+1	DruidSTP	StartUp		1			
5	1	27000.000000	ms	total	1+1	DruidSTP	StartUp		1			
1	1	52000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
2	1	43000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
3	1	41000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
4	1	48000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
5	1	52000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
1	1	43000.000000	ms	total	SMarkRichards	Druid	Smark-Richards		1			
2	1	47000.000000	ms	total	SMarkRichards	Druid	Smark-Richards		1			
3	1	37000.000000	ms	total	SMarkRichards	Druid	Smark-Richards		1			
4	1	40000.000000	ms	total	SMarkRichards	Druid	Smark-Richards		1			
5	1	46000.000000	ms	total	SMarkRichards	Druid	Smark-Richards		1			
1	1	33000.000000	ms	total	benchKNucleotide	Simple	BenchmarkGameSuite-Short		1			
2	1	32000.000000	ms	total	benchKNucleotide	Simple	BenchmarkGameSuite-Short		1			
3	1	33000.000000	ms	total	benchKNucleotide	Simple	BenchmarkGameSuite-Short		1			
4	1	33000.000000	ms	total	benchKNucleotide	Simple	BenchmarkGameSuite-Short		1			
5	1	23000.000000	ms	total	benchKNucleotide	Simple	BenchmarkGameSuite-Short		1			
1	1	41000.000000	ms	total	benchMandelbrot	DruidSTP	BenchmarkGameSuite-Long		1			
2	1	52000.000000	ms	total	benchMandelbrot	DruidSTP	BenchmarkGameSuite-Long		1			
3	1	52000.000000	ms	total	benchMandelbrot	DruidSTP	BenchmarkGameSuite-Long		1			
4	1	47000.000000	ms	total	benchMandelbrot	DruidSTP	BenchmarkGameSuite-Long		1			
5	1	41000.000000	ms	total	benchMandelbrot	DruidSTP	BenchmarkGameSuite-Long		1			
1	1	664000.000000	ms	total	Kernel.*	DruidSTP	Tests		1			
2	1	697000.000000	ms	total	Kernel.*	DruidSTP	Tests		1			
3	1	667000.000000	ms	total	Kernel.*	DruidSTP	Tests		1			
4	1	662000.000000	ms	total	Kernel.*	DruidSTP	Tests		1			
5	1	692000.000000	ms	total	Kernel.*	DruidSTP	Tests		1			
1	1	54000.000000	ms	total	benchChameneosRedux	SimpleDruid	BenchmarkGameSuite-Short		1			
1	1	47000.000000	ms	total	SMarkSlopstone	Druid	Smark-Slopstone		1			
2	1	47000.000000	ms	total	SMarkSlopstone	Druid	Smark-Slopstone		1			
3	1	36000.000000	ms	total	SMarkSlopstone	Druid	Smark-Slopstone		1			
4	1	47000.000000	ms	total	SMarkSlopstone	Druid	Smark-Slopstone		1			
5	1	35000.000000	ms	total	SMarkSlopstone	Druid	Smark-Slopstone		1			
1	1	22000.000000	ms	total	benchThreadRing	Simple	BenchmarkGameSuite-VeryShort		1			
2	1	30000.000000	ms	total	benchThreadRing	Simple	BenchmarkGameSuite-VeryShort		1			
3	1	29000.000000	ms	total	benchThreadRing	Simple	BenchmarkGameSuite-VeryShort		1			
4	1	25000.000000	ms	total	benchThreadRing	Simple	BenchmarkGameSuite-VeryShort		1			
5	1	22000.000000	ms	total	benchThreadRing	Simple	BenchmarkGameSuite-VeryShort		1			
1	1	15000.000000	ms	total	Opal.* AST.*	DruidSTP	Tests		1			
2	1	25000.000000	ms	total	Opal.* AST.*	DruidSTP	Tests		1			
3	1	25000.000000	ms	total	Opal.* AST.*	DruidSTP	Tests		1			
4	1	25000.000000	ms	total	Opal.* AST.*	DruidSTP	Tests		1			
5	1	24000.000000	ms	total	Opal.* AST.*	DruidSTP	Tests		1			
1	1	23000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
