#!/home/npalumbo/.local/bin/rebench -v compile_count.conf
# Execution Start: 2024-10-25T09:16:58.223431+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
3	1	99387000.000000	ms	total	Microdown.*	SimpleDruidSTP	Tests		1			
4	1	103430000.000000	ms	total	Microdown.*	SimpleDruidSTP	Tests		1			
5	1	101036000.000000	ms	total	Microdown.*	SimpleDruidSTP	Tests		1			
1	1	4505000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
2	1	4505000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
3	1	4496000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
4	1	4501000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
5	1	4508000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
6	1	4493000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
7	1	4493000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
8	1	4490000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
9	1	4508000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
10	1	4508000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
11	1	4486000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
12	1	4497000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
13	1	4504000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
14	1	4485000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
15	1	4501000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
16	1	4493000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
17	1	4501000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
18	1	4498000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
19	1	4499000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
20	1	4506000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
21	1	4502000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
22	1	4502000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
23	1	4499000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
24	1	4506000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
25	1	4502000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
26	1	4492000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
27	1	4496000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
28	1	4502000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
29	1	4485000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
30	1	4501000.000000	ms	total	benchBinaryTrees	DruidSTP	BenchmarkGameSuite-VeryLong		1			
1	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
2	1	4126000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
3	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
4	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
5	1	4164000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
6	1	4161000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
7	1	4126000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
8	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
9	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
10	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
11	1	4161000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
12	1	4126000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
13	1	4163000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
14	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
15	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
16	1	4163000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
17	1	4126000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
18	1	4133000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
19	1	4126000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
20	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
21	1	4163000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
22	1	4152000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
23	1	4164000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
24	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
25	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
26	1	4132000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
27	1	4126000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
28	1	4164000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
29	1	4126000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
30	1	4151000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
1	1	4470000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
2	1	4471000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
3	1	4464000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
4	1	4473000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
5	1	4474000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
6	1	4477000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
7	1	4472000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
8	1	4466000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
9	1	4473000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
10	1	4480000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
11	1	4469000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
12	1	4475000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
13	1	4469000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
14	1	4477000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
15	1	4471000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
16	1	4478000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
17	1	4475000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
18	1	4478000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
19	1	4471000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
20	1	4471000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
21	1	4479000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
22	1	4473000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
23	1	4469000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
24	1	4471000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
25	1	4469000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
26	1	4477000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
27	1	4473000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
28	1	4471000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
29	1	4476000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
30	1	4472000.000000	ms	total	benchChameneosRedux	DruidSTP	BenchmarkGameSuite-Short		1			
1	1	4531000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
2	1	4531000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
3	1	4541000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
4	1	4531000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
5	1	4531000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
6	1	4531000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
7	1	4530000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
8	1	4531000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
9	1	4531000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
10	1	4511000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
11	1	4519000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
12	1	4518000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
13	1	4531000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
14	1	4530000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
15	1	4514000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
16	1	4528000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
17	1	4529000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
18	1	4517000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
19	1	4531000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
20	1	4530000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
21	1	4529000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
22	1	4526000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
23	1	4531000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
24	1	4530000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
25	1	4528000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
26	1	4517000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
27	1	4531000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
28	1	4529000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
29	1	4530000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
30	1	4513000.000000	ms	total	benchBinaryTrees	Druid	BenchmarkGameSuite-VeryLong		1			
1	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
2	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
3	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
4	1	1903000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
5	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
6	1	1903000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
7	1	1903000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
8	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
9	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
10	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
11	1	1903000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
12	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
13	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
14	1	1903000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
15	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
16	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
17	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
18	1	1903000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
19	1	1903000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
20	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
21	1	1903000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
22	1	1903000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
23	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
24	1	1903000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
25	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
26	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
27	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
28	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
29	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
30	1	1909000.000000	ms	total	Opal.* AST.*	SimpleDruid	Tests		1			
1	1	4391000.000000	ms	total	benchChameneosRedux	SimpleDruid	BenchmarkGameSuite-Short		1			
2	1	4386000.000000	ms	total	benchChameneosRedux	SimpleDruid	BenchmarkGameSuite-Short		1			
1	1	4061000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
2	1	4083000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
3	1	4060000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
4	1	4090000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
5	1	4090000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
6	1	4083000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
7	1	4060000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
8	1	4090000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
9	1	4090000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
10	1	4105000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
11	1	4083000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
12	1	4060000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
13	1	4085000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
14	1	4134000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
15	1	4094000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
16	1	4142000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
17	1	4065000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
18	1	4088000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
19	1	4093000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
20	1	4127000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
21	1	4060000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
22	1	4083000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
23	1	4134000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
24	1	4069000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
25	1	4097000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
26	1	4090000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
27	1	4105000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
28	1	4083000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
29	1	4083000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
30	1	4086000.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
1	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
2	1	4179000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
3	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
4	1	4172000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
5	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
6	1	4264000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
7	1	4179000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
8	1	4172000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
9	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
10	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
11	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
12	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
13	1	4179000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
14	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
15	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
16	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
17	1	4182000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
18	1	4182000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
19	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
20	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
21	1	4182000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
22	1	4179000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
23	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
24	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
25	1	4179000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
26	1	4182000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
27	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
28	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
29	1	4173000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
